Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
58,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,"The student struggles with the concept of subtraction, potentially misinterpreting it as addition or making errors in counting back. They might also have trouble maintaining the correct quantity when manipulating physical objects."
59,K1,Numbers and Operations,Word problems within 20,Counting Error/Incorrect Operation,"The student miscounts items and/or uses the wrong operation (addition instead of subtraction or vice versa), or does not account for the context of the word problem. For example, if the problem is 'Sarah has 5 apples. She eats 2. How many apples are left?' the student might say '5 + 2 = 7 apples' or incorrectly count some of the items."
60,K1,Numbers and Operations,Word problems within 20,Calculation error,"Student makes a basic addition error, potentially miscounting or losing track of numbers while adding."
61,K1,Numbers and Operations,Word problems within 20,Counting and Addition,"Counts the number of objects, but doesn't understand the context of the word problem and adds objects that were not included in the context."
62,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,"The student struggles to understand the concept of 'more than' and might misinterpret the addition problem as subtracting or focusing on a specific quantity instead of the total. For example, if the problem is ""Sarah has 5 apples. John has 3 more apples than Sarah. How many apples does John have?"" the student might say John has 3 apples."
63,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,The student tries to solve the word problem by only focusing on a single number mentioned in the problem and doesn't understand the need to combine quantities or identify the question being asked.
64,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,"The student attempts to subtract a larger number from a smaller number without understanding the concept of negative numbers. They might also add the numbers instead of subtracting, or focus solely on the first number mentioned."
65,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,The student struggles with the concept of 'how many more' and may misinterpret the problem as asking for a sum instead of a difference. They might add the two numbers together.
66,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,The student attempts to add the numbers provided without understanding the problem's context or operation. They might also add the number of letters in the word problem to the total. The student might also guess the answer.
67,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,"The student struggles with the concept of 'adding more' or 'taking away' and may randomly combine numbers or perform an operation unrelated to the word problem. For example, given the problem 'Sarah has 5 cookies. John gives her 3 more. How many cookies does Sarah have now?', the student might say something like: '5 and 3... uh... 8? No, 2!' without a clear method, and then switch to another random number."
68,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,The student struggles with understanding the concept of addition and subtraction and its relation to the words in the word problem. They may focus on key words without understanding the overall context and how the quantities relate to each other.
69,K1,Numbers and Operations,Word problems within 20,Conceptual misunderstanding,"The student attempts to add the units and tens places separately when adding two-digit numbers or doesn't understand the concept of 'more than' or 'less than'. For example, given 'Sarah has 5 apples. John has 7 more apples than Sarah. How many apples does John have?' the student might answer '12' by adding 5 and 7 correctly, but not grasp the core of comparing amounts or the phrase ""more than"". Or, given '8 + 5 = ?' the student might count to eight, then to five and then get confused and not be able to continue to find the answer or, start over again."
