Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
89,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that adding fractions means just adding the numerators and keeping the denominator the same.
90,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that 1/2 and 1/4 can be added directly like whole numbers without considering the common denominator.
91,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,"The student thinks 1/2 of a pizza means cutting it into 2 equal parts first, then taking 1 part, instead of recognizing it as taking half of the whole pizza."
92,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,"The student thinks that if 1/2 of a pizza is left, they can just add 1/2 + 1/2 to decide how much is left, instead of recognizing that 1/2 of the whole pizza is still 1/2."
93,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,"The student thinks that adding fractions means adding the numerators and denominators separately, such as calculating 1/4 + 1/4 as 1+1/4+4 instead of converting to a common denominator."
94,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that fractions only represent parts of a whole if the numerator is larger than the denominator.
95,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that fractions can only be added by finding a common denominator without understanding the concept of parts of a whole.
96,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student believes that 1/2 of a pizza is the same as 1/4 of a pizza and struggles to understand how to add fractions with different denominators.
97,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,"The student believes that when adding fractions, they should add the numerators and the denominators separately without finding a common denominator."
98,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,"The student thinks that if the whole is divided into two equal parts, each part must be 2, instead of recognizing that each part is 1/2 of the whole."
99,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that multiplying the numerator by the denominator gives the fraction's value.
100,K3,Numbers and Operations,fractions as parts of a whole,Conceptual misunderstanding,The student thinks that 1/2 of 1/4 is the same as adding 1/2 and 1/4 instead of multiplying.
1,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
2,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
3,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,"The student incorrectly applies the distributive property, believing that 2 x (3 + 4) equals 2 x 3 + 2 x 4 and then concludes that 2 x 7 equals 14, mistakenly thinking that both approaches give the same result."
4,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
5,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
6,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
7,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
8,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
9,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,"The student thinks that to multiply 3 by 4, they should add 3 + 3 + 3 + 3 instead of understanding it as 3 sets of 4."
10,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
11,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
12,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property by trying to split one number into parts and multiply those parts separately without properly understanding how many groups to create.
13,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
14,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
15,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,The student incorrectly applies the distributive property.
16,K3,Numbers and Operations,introduction to multiplication,Conceptual misunderstanding,"The student incorrectly states that 3 groups of 4 is the same as 4 groups of 3, but then tries to add them together instead of multiplying."
