Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
18,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, focusing on the position of the minute hand only to determine the hour and minutes."
19,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand with the hour hand or fails to distinguish between them, leading to incorrect hour/minute estimations. They might point to the wrong hand or simply guess based on a general clock appearance rather than the relative positions of the hands."
20,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or focuses on only one hand and disregards the other. May also have difficulty understanding the relationship between the numbers on the clock face and the time that has passed."
21,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the short and long hands on the clock. They identify the long hand as the 'hour' and the short hand as the 'minute'. They might also miscount the numbers on the clock, or think each number represents a single minute past the hour."
22,K1,Measurement,Tell time,Conceptual misunderstanding,"The student doesn't understand the difference between the hour and minute hand, or the concept of 'o'clock'. Might point to either hand or not be sure which part of the clock tells them the time."
23,K1,Measurement,Tell time,Misinterpretation of Analogue Clock Representation,"The student focuses solely on the numbers present and does not understand the relationship between the hour and minute hands. They might state 'It's 3 o'clock!' when the hour hand is near the 3 but the minute hand isn't pointing at 12, or they might attempt to combine numbers from different parts of the clock without understanding time."
24,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or focuses on the 'shapes' of the numbers instead of their numerical value. They might say 'It's a three o'clock because the big hand is at the 12 and the little hand is pointing to the three, like my friend's house number' or 'It's a one because the hands look like a one' or 'It's twelve o'clock because it has both hands pointing to the top.' They might not understand the concept of passing the hour mark."
25,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or does not understand the difference between them. May also simply not know any numbers beyond a certain level."
26,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute and hour hands, focusing on the short hand's position to tell minutes and the long hand's position for the hour."
27,K1,Measurement,Tell time,Conceptual misunderstanding,"The student is unable to distinguish between the hour and minute hand, or misinterprets the meaning of the numbers on the clock face. The student may also lack an understanding of the terms 'hour' and 'minute'."
28,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand and the hour hand, or doesn't understand the relationship between them. May also be unable to count by fives for the minutes."
